フォーマット区分,締切年月日,客先口座番号,カード体系区分,カードコード,特約店独自コード,提供先会員コード,提供先会員名称,インタンク区分,実車番・届先,車両・届先名称（カナ）,車両・届先名称,給油ＳＳコード,給油ＳＳ名称,給油日付,給油時刻,カード入力区分,販売形態,レシート番号,商品分類,商品コード,荷姿コード,商品名称,処理区分,値付区分,数量,換算後数量,単価（軽油税込）,単価（軽油税抜）,金額（軽油税込）,金額（軽油税抜）,消費税,合計金額,軽油税,陸運支局部,自動車識別登録番号,車種,車両番号,給油ＳＳ都道府県名,給油ＳＳ市郡区名,給油ＳＳ区町村名,管外区分,高速区分
0001,20250531,584108206874,1,584108206874100      ,       ,            ,株式会社関東隆商運輸　　　　　　　　　　　　　　,0,5665,                         ,　　　　　　　　　　　　　　　　　　　　　　　　,3206372,上武道深谷バイパスＴＳ　　　　,20250517,2245,0,0,543901,130,0216,00,軽油　　　　　　　　,0,1,+0000122.00,+0000122.00,+0000124.70,+0000092.60,+00015213,+00011297,+00001130,+00016343,+00003916,　　　　,   ,　,      ,埼玉県　,熊谷市　　　,西別府　　　,0,0
0001,20250531,584108206874,1,584108206874100      ,       ,            ,株式会社関東隆商運輸　　　　　　　　　　　　　　,0,5665,                         ,　　　　　　　　　　　　　　　　　　　　　　　　,3206372,上武道深谷バイパスＴＳ　　　　,20250519,2156,0,0,671901,130,0216,00,軽油　　　　　　　　,0,1,+0000129.00,+0000129.00,+0000124.70,+0000092.60,+00016086,+00011946,+00001195,+00017281,+00004140,　　　　,   ,　,      ,埼玉県　,熊谷市　　　,西別府　　　,0,0
0001,20250531,584108206874,1,584108206874100      ,       ,            ,株式会社関東隆商運輸　　　　　　　　　　　　　　,0,5665,                         ,　　　　　　　　　　　　　　　　　　　　　　　　,3206372,上武道深谷バイパスＴＳ　　　　,20250523,2230,0,0,241101,130,0216,00,軽油　　　　　　　　,0,1,+0000113.00,+0000113.00,+0000124.70,+0000092.60,+00014091,+00010464,+00001046,+00015137,+00003627,　　　　,   ,　,      ,埼玉県　,熊谷市　　　,西別府　　　,0,0
0001,20250531,584108206874,1,584108206874100      ,       ,            ,株式会社関東隆商運輸　　　　　　　　　　　　　　,0,5665,                         ,　　　　　　　　　　　　　　　　　　　　　　　　,3206372,上武道深谷バイパスＴＳ　　　　,20250525,2239,0,0,392101,130,0216,00,軽油　　　　　　　　,0,1,+0000114.00,+0000114.00,+0000124.70,+0000092.60,+00014215,+00010556,+00001056,+00015271,+00003659,　　　　,   ,　,      ,埼玉県　,熊谷市　　　,西別府　　　,0,0
0001,20250531,584108206874,1,584108206874100      ,       ,            ,株式会社関東隆商運輸　　　　　　　　　　　　　　,0,5665,                         ,　　　　　　　　　　　　　　　　　　　　　　　　,3206372,上武道深谷バイパスＴＳ　　　　,20250529,2201,0,0,632201,130,0216,00,軽油　　　　　　　　,0,1,+0000122.00,+0000122.00,+0000124.70,+0000092.60,+00015213,+00011297,+00001130,+00016343,+00003916,　　　　,   ,　,      ,埼玉県　,熊谷市　　　,西別府　　　,0,0
0001,20250531,584108206874,1,584108206874100      ,       ,            ,株式会社関東隆商運輸　　　　　　　　　　　　　　,0,6113,                         ,　　　　　　　　　　　　　　　　　　　　　　　　,3206372,上武道深谷バイパスＴＳ　　　　,20250501,2223,0,0,233501,130,0216,00,軽油　　　　　　　　,0,1,+0000119.00,+0000119.00,+0000124.70,+0000092.60,+00014839,+00011020,+00001102,+00015941,+00003819,　　　　,   ,　,      ,埼玉県　,熊谷市　　　,西別府　　　,0,0
0001,20250531,584108206874,1,584108206874100      ,       ,            ,株式会社関東隆商運輸　　　　　　　　　　　　　　,0,6113,                         ,　　　　　　　　　　　　　　　　　　　　　　　　,3206372,上武道深谷バイパスＴＳ　　　　,20250504,2337,0,0,441601,130,0216,00,軽油　　　　　　　　,0,1,+0000115.00,+0000115.00,+0000124.70,+0000092.60,+00014340,+00010649,+00001065,+00015405,+00003691,　　　　,   ,　,      ,埼玉県　,熊谷市　　　,西別府　　　,0,0
0001,20250531,584108206874,1,584108206874100      ,       ,            ,株式会社関東隆商運輸　　　　　　　　　　　　　　,0,6113,                         ,　　　　　　　　　　　　　　　　　　　　　　　　,3206372,上武道深谷バイパスＴＳ　　　　,20250506,2244,0,0,555101,130,0216,00,軽油　　　　　　　　,0,1,+0000120.00,+0000120.00,+0000124.70,+0000092.60,+00014964,+00011112,+00001111,+00016075,+00003852,　　　　,   ,　,      ,埼玉県　,熊谷市　　　,西別府　　　,0,0
0001,20250531,584108206874,1,584108206874100      ,       ,            ,株式会社関東隆商運輸　　　　　　　　　　　　　　,0,6113,                         ,　　　　　　　　　　　　　　　　　　　　　　　　,3206372,上武道深谷バイパスＴＳ　　　　,20250508,2237,0,0,671701,130,0216,00,軽油　　　　　　　　,0,1,+0000127.00,+0000127.00,+0000124.70,+0000092.60,+00015836,+00011760,+00001176,+00017012,+00004076,　　　　,   ,　,      ,埼玉県　,熊谷市　　　,西別府　　　,0,0
0001,20250531,584108206874,1,584108206874100      ,       ,            ,株式会社関東隆商運輸　　　　　　　　　　　　　　,0,6113,                         ,　　　　　　　　　　　　　　　　　　　　　　　　,3206372,上武道深谷バイパスＴＳ　　　　,20250511,2223,0,0,162001,130,0216,00,軽油　　　　　　　　,0,1,+0000112.00,+0000112.00,+0000124.70,+0000092.60,+00013966,+00010371,+00001037,+00015003,+00003595,　　　　,   ,　,      ,埼玉県　,熊谷市　　　,西別府　　　,0,0
0001,20250531,584108206874,1,584108206874100      ,       ,            ,株式会社関東隆商運輸　　　　　　　　　　　　　　,0,6113,                         ,　　　　　　　　　　　　　　　　　　　　　　　　,3206372,上武道深谷バイパスＴＳ　　　　,20250513,2225,0,0,284501,130,0216,00,軽油　　　　　　　　,0,1,+0000114.00,+0000114.00,+0000124.70,+0000092.60,+00014215,+00010556,+00001056,+00015271,+00003659,　　　　,   ,　,      ,埼玉県　,熊谷市　　　,西別府　　　,0,0
0001,20250531,584108206874,1,584108206874100      ,       ,            ,株式会社関東隆商運輸　　　　　　　　　　　　　　,0,6113,                         ,　　　　　　　　　　　　　　　　　　　　　　　　,3206372,上武道深谷バイパスＴＳ　　　　,20250515,2148,0,0,415401,130,0216,00,軽油　　　　　　　　,0,1,+0000129.00,+0000129.00,+0000124.70,+0000092.60,+00016086,+00011946,+00001195,+00017281,+00004140,　　　　,   ,　,      ,埼玉県　,熊谷市　　　,西別府　　　,0,0
0001,20250531,584108206874,1,584108206874100      ,       ,            ,株式会社関東隆商運輸　　　　　　　　　　　　　　,0,6113,                         ,　　　　　　　　　　　　　　　　　　　　　　　　,3206372,上武道深谷バイパスＴＳ　　　　,20250518,2217,0,0,616201,130,0216,00,軽油　　　　　　　　,0,1,+0000122.00,+0000122.00,+0000124.70,+0000092.60,+00015213,+00011297,+00001130,+00016343,+00003916,　　　　,   ,　,      ,埼玉県　,熊谷市　　　,西別府　　　,0,0
0001,20250531,584108206874,1,584108206874100      ,       ,            ,株式会社関東隆商運輸　　　　　　　　　　　　　　,0,6113,                         ,　　　　　　　　　　　　　　　　　　　　　　　　,3206372,上武道深谷バイパスＴＳ　　　　,20250520,2245,0,0,743901,130,0216,00,軽油　　　　　　　　,0,1,+0000117.00,+0000117.00,+0000124.70,+0000092.60,+00014589,+00010834,+00001083,+00015672,+00003755,　　　　,   ,　,      ,埼玉県　,熊谷市　　　,西別府　　　,0,0
0001,20250531,584108206874,1,584108206874100      ,       ,            ,株式会社関東隆商運輸　　　　　　　　　　　　　　,0,6113,                         ,　　　　　　　　　　　　　　　　　　　　　　　　,3206372,上武道深谷バイパスＴＳ　　　　,20250522,2220,0,0,169401,130,0216,00,軽油　　　　　　　　,0,1,+0000130.00,+0000130.00,+0000124.70,+0000092.60,+00016211,+00012038,+00001204,+00017415,+00004173,　　　　,   ,　,      ,埼玉県　,熊谷市　　　,西別府　　　,0,0
0001,20250531,584108206874,1,584108206874100      ,       ,            ,株式会社関東隆商運輸　　　　　　　　　　　　　　,0,6113,                         ,　　　　　　　　　　　　　　　　　　　　　　　　,3206372,上武道深谷バイパスＴＳ　　　　,20250525,2236,0,0,392001,130,0216,00,軽油　　　　　　　　,0,1,+0000121.00,+0000121.00,+0000124.70,+0000092.60,+00015088,+00011204,+00001120,+00016208,+00003884,　　　　,   ,　,      ,埼玉県　,熊谷市　　　,西別府　　　,0,0
0001,20250531,584108206874,1,584108206874100      ,       ,            ,株式会社関東隆商運輸　　　　　　　　　　　　　　,0,6113,                         ,　　　　　　　　　　　　　　　　　　　　　　　　,4204533,高崎インター東ＴＳ　　　　　　,20250527,2313,0,0,757601,130,0216,00,軽油　　　　　　　　,0,1,+0000119.00,+0000119.00,+0000124.70,+0000092.60,+00014839,+00011020,+00001102,+00015941,+00003819,　　　　,   ,　,      ,群馬県　,前橋市　　　,亀里町　　　,0,0
0001,20250531,584108206874,1,584108206874100      ,       ,            ,株式会社関東隆商運輸　　　　　　　　　　　　　　,0,6113,                         ,　　　　　　　　　　　　　　　　　　　　　　　　,3206372,上武道深谷バイパスＴＳ　　　　,20250529,2223,0,0,633001,130,0216,00,軽油　　　　　　　　,0,1,+0000110.00,+0000110.00,+0000124.70,+0000092.60,+00013717,+00010186,+00001019,+00014736,+00003531,　　　　,   ,　,      ,埼玉県　,熊谷市　　　,西別府　　　,0,0
0001,20250531,584108206874,1,584108206874100      ,       ,            ,株式会社関東隆商運輸　　　　　　　　　　　　　　,0,6277,                         ,　　　　　　　　　　　　　　　　　　　　　　　　,0101437,安中下りＴＳ　　　　　　　　　,20250501,0305,0,0,234201,130,0216,00,軽油　　　　　　　　,0,1,+0000278.00,+0000278.00,+0000124.70,+0000092.60,+00034666,+00025743,+00002574,+00037240,+00008923,　　　　,   ,　,      ,群馬県　,安中市　　　,郷原　　　　,0,0
0001,20250531,584108206874,1,584108206874100      ,       ,            ,株式会社関東隆商運輸　　　　　　　　　　　　　　,0,6277,                         ,　　　　　　　　　　　　　　　　　　　　　　　　,0101437,安中下りＴＳ　　　　　　　　　,20250504,0314,0,0,446301,130,0216,00,軽油　　　　　　　　,0,1,+0000195.00,+0000195.00,+0000124.70,+0000092.60,+00024316,+00018057,+00001806,+00026122,+00006259,　　　　,   ,　,      ,群馬県　,安中市　　　,郷原　　　　,0,0
0001,20250531,584108206874,1,584108206874100      ,       ,            ,株式会社関東隆商運輸　　　　　　　　　　　　　　,0,6277,                         ,　　　　　　　　　　　　　　　　　　　　　　　　,0101437,安中下りＴＳ　　　　　　　　　,20250504,0317,0,0,446401,310,8791,00,シャンプー洗車（大型,0,1,+0000001.00,+0000001.00,+0000100.00,+0000100.00,+00000100,+00000100,+00000010,+00000110,+00000000,　　　　,   ,　,      ,群馬県　,安中市　　　,郷原　　　　,0,0
0001,20250531,584108206874,1,584108206874100      ,       ,            ,株式会社関東隆商運輸　　　　　　　　　　　　　　,0,6277,                         ,　　　　　　　　　　　　　　　　　　　　　　　　,0101437,安中下りＴＳ　　　　　　　　　,20250505,0251,0,0,518201,310,8791,00,シャンプー洗車（大型,0,1,+0000001.00,+0000001.00,+0000100.00,+0000100.00,+00000100,+00000100,+00000010,+00000110,+00000000,　　　　,   ,　,      ,群馬県　,安中市　　　,郷原　　　　,0,0
0001,20250531,584108206874,1,584108206874100      ,       ,            ,株式会社関東隆商運輸　　　　　　　　　　　　　　,0,6277,                         ,　　　　　　　　　　　　　　　　　　　　　　　　,0101437,安中下りＴＳ　　　　　　　　　,20250506,0301,0,0,590301,130,0216,00,軽油　　　　　　　　,0,1,+0000239.00,+0000239.00,+0000124.70,+0000092.60,+00029803,+00022132,+00002213,+00032016,+00007671,　　　　,   ,　,      ,群馬県　,安中市　　　,郷原　　　　,0,0
0001,20250531,584108206874,1,584108206874100      ,       ,            ,株式会社関東隆商運輸　　　　　　　　　　　　　　,0,6277,                         ,　　　　　　　　　　　　　　　　　　　　　　　　,0101437,安中下りＴＳ　　　　　　　　　,20250506,0304,0,0,590401,310,8791,00,シャンプー洗車（大型,0,1,+0000001.00,+0000001.00,+0000100.00,+0000100.00,+00000100,+00000100,+00000010,+00000110,+00000000,　　　　,   ,　,      ,群馬県　,安中市　　　,郷原　　　　,0,0
0001,20250531,584108206874,1,584108206874100      ,       ,            ,株式会社関東隆商運輸　　　　　　　　　　　　　　,0,6277,                         ,　　　　　　　　　　　　　　　　　　　　　　　　,0101437,安中下りＴＳ　　　　　　　　　,20250508,0251,0,0,712101,130,0216,00,軽油　　　　　　　　,0,1,+0000282.00,+0000282.00,+0000124.70,+0000092.60,+00035165,+00026113,+00002611,+00037776,+00009052,　　　　,   ,　,      ,群馬県　,安中市　　　,郷原　　　　,0,0
0001,20250531,584108206874,1,584108206874100      ,       ,            ,株式会社関東隆商運輸　　　　　　　　　　　　　　,0,6277,                         ,　　　　　　　　　　　　　　　　　　　　　　　　,0101437,安中下りＴＳ　　　　　　　　　,20250508,0257,0,0,712301,310,8791,00,シャンプー洗車（大型,0,1,+0000001.00,+0000001.00,+0000100.00,+0000100.00,+00000100,+00000100,+00000010,+00000110,+00000000,　　　　,   ,　,      ,群馬県　,安中市　　　,郷原　　　　,0,0
0001,20250531,584108206874,1,584108206874100      ,       ,            ,株式会社関東隆商運輸　　　　　　　　　　　　　　,0,6277,                         ,　　　　　　　　　　　　　　　　　　　　　　　　,0101437,安中下りＴＳ　　　　　　　　　,20250511,0301,0,0,220401,130,0216,00,軽油　　　　　　　　,0,1,+0000190.00,+0000190.00,+0000124.70,+0000092.60,+00023693,+00017594,+00001759,+00025452,+00006099,　　　　,   ,　,      ,群馬県　,安中市　　　,郷原　　　　,0,0
0001,20250531,584108206874,1,584108206874100      ,       ,            ,株式会社関東隆商運輸　　　　　　　　　　　　　　,0,6277,                         ,　　　　　　　　　　　　　　　　　　　　　　　　,0101437,安中下りＴＳ　　　　　　　　　,20250512,0256,0,0,282201,310,8791,00,シャンプー洗車（大型,0,1,+0000001.00,+0000001.00,+0000100.00,+0000100.00,+00000100,+00000100,+00000010,+00000110,+00000000,　　　　,   ,　,      ,群馬県　,安中市　　　,郷原　　　　,0,0
0001,20250531,584108206874,1,584108206874100      ,       ,            ,株式会社関東隆商運輸　　　　　　　　　　　　　　,0,6277,                         ,　　　　　　　　　　　　　　　　　　　　　　　　,0101437,安中下りＴＳ　　　　　　　　　,20250513,0302,0,0,340501,130,0216,00,軽油　　　　　　　　,0,1,+0000282.00,+0000282.00,+0000124.70,+0000092.60,+00035165,+00026113,+00002611,+00037776,+00009052,　　　　,   ,　,      ,群馬県　,安中市　　　,郷原　　　　,0,0
0001,20250531,584108206874,1,584108206874100      ,       ,            ,株式会社関東隆商運輸　　　　　　　　　　　　　　,0,6277,                         ,　　　　　　　　　　　　　　　　　　　　　　　　,0101437,安中下りＴＳ　　　　　　　　　,20250513,0304,0,0,340601,310,8791,00,シャンプー洗車（大型,0,1,+0000001.00,+0000001.00,+0000100.00,+0000100.00,+00000100,+00000100,+00000010,+00000110,+00000000,　　　　,   ,　,      ,群馬県　,安中市　　　,郷原　　　　,0,0
0001,20250531,584108206874,1,584108206874100      ,       ,            ,株式会社関東隆商運輸　　　　　　　　　　　　　　,0,6277,                         ,　　　　　　　　　　　　　　　　　　　　　　　　,0101437,安中下りＴＳ　　　　　　　　　,20250515,0255,0,0,472401,130,0216,00,軽油　　　　　　　　,0,1,+0000256.00,+0000256.00,+0000124.70,+0000092.60,+00031923,+00023706,+00002371,+00034294,+00008217,　　　　,   ,　,      ,群馬県　,安中市　　　,郷原　　　　,0,0
0001,20250531,584108206874,1,584108206874100      ,       ,            ,株式会社関東隆商運輸　　　　　　　　　　　　　　,0,6277,                         ,　　　　　　　　　　　　　　　　　　　　　　　　,0101437,安中下りＴＳ　　　　　　　　　,20250515,0306,0,0,472801,310,8792,00,ワックス洗車（大型）,0,1,+0000001.00,+0000001.00,+0001500.00,+0001500.00,+00001500,+00001500,+00000150,+00001650,+00000000,　　　　,   ,　,      ,群馬県　,安中市　　　,郷原　　　　,0,0
0001,20250531,584108206874,1,584108206874100      ,       ,            ,株式会社関東隆商運輸　　　　　　　　　　　　　　,0,6277,                         ,　　　　　　　　　　　　　　　　　　　　　　　　,0101437,安中下りＴＳ　　　　　　　　　,20250518,0257,0,0,652501,130,0216,00,軽油　　　　　　　　,0,1,+0000207.00,+0000207.00,+0000124.70,+0000092.60,+00025812,+00019168,+00001917,+00027729,+00006644,　　　　,   ,　,      ,群馬県　,安中市　　　,郷原　　　　,0,0
0001,20250531,584108206874,1,584108206874100      ,       ,            ,株式会社関東隆商運輸　　　　　　　　　　　　　　,0,6277,                         ,　　　　　　　　　　　　　　　　　　　　　　　　,0101437,安中下りＴＳ　　　　　　　　　,20250518,0303,0,0,652701,310,8791,00,シャンプー洗車（大型,0,1,+0000001.00,+0000001.00,+0000100.00,+0000100.00,+00000100,+00000100,+00000010,+00000110,+00000000,　　　　,   ,　,      ,群馬県　,安中市　　　,郷原　　　　,0,0
0001,20250531,584108206874,1,584108206874100      ,       ,            ,株式会社関東隆商運輸　　　　　　　　　　　　　　,0,6277,                         ,　　　　　　　　　　　　　　　　　　　　　　　　,0101437,安中下りＴＳ　　　　　　　　　,20250520,0256,0,0,774701,130,0216,00,軽油　　　　　　　　,0,1,+0000260.00,+0000260.00,+0000124.70,+0000092.60,+00032422,+00024076,+00002408,+00034830,+00008346,　　　　,   ,　,      ,群馬県　,安中市　　　,郷原　　　　,0,0
0001,20250531,584108206874,1,584108206874100      ,       ,            ,株式会社関東隆商運輸　　　　　　　　　　　　　　,0,6277,                         ,　　　　　　　　　　　　　　　　　　　　　　　　,0101437,安中下りＴＳ　　　　　　　　　,20250520,0303,0,0,774901,310,8791,00,シャンプー洗車（大型,0,1,+0000001.00,+0000001.00,+0000100.00,+0000100.00,+00000100,+00000100,+00000010,+00000110,+00000000,　　　　,   ,　,      ,群馬県　,安中市　　　,郷原　　　　,0,0
0001,20250531,584108206874,1,584108206874100      ,       ,            ,株式会社関東隆商運輸　　　　　　　　　　　　　　,0,6277,                         ,　　　　　　　　　　　　　　　　　　　　　　　　,0101437,安中下りＴＳ　　　　　　　　　,20250522,0259,0,0,203301,130,0216,00,軽油　　　　　　　　,0,1,+0000301.00,+0000301.00,+0000124.70,+0000092.60,+00037534,+00027872,+00002787,+00040321,+00009662,　　　　,   ,　,      ,群馬県　,安中市　　　,郷原　　　　,0,0
0001,20250531,584108206874,1,584108206874100      ,       ,            ,株式会社関東隆商運輸　　　　　　　　　　　　　　,0,6277,                         ,　　　　　　　　　　　　　　　　　　　　　　　　,0101437,安中下りＴＳ　　　　　　　　　,20250522,0304,0,0,203401,310,8791,00,シャンプー洗車（大型,0,1,+0000001.00,+0000001.00,+0000100.00,+0000100.00,+00000100,+00000100,+00000010,+00000110,+00000000,　　　　,   ,　,      ,群馬県　,安中市　　　,郷原　　　　,0,0
0001,20250531,584108206874,1,584108206874100      ,       ,            ,株式会社関東隆商運輸　　　　　　　　　　　　　　,0,6277,                         ,　　　　　　　　　　　　　　　　　　　　　　　　,0101437,安中下りＴＳ　　　　　　　　　,20250525,0258,0,0,407901,130,0216,00,軽油　　　　　　　　,0,1,+0000190.00,+0000190.00,+0000124.70,+0000092.60,+00023693,+00017594,+00001759,+00025452,+00006099,　　　　,   ,　,      ,群馬県　,安中市　　　,郷原　　　　,0,0
0001,20250531,584108206874,1,584108206874100      ,       ,            ,株式会社関東隆商運輸　　　　　　　　　　　　　　,0,6277,                         ,　　　　　　　　　　　　　　　　　　　　　　　　,0101437,安中下りＴＳ　　　　　　　　　,20250526,0251,0,0,481201,310,8791,00,シャンプー洗車（大型,0,1,+0000001.00,+0000001.00,+0000100.00,+0000100.00,+00000100,+00000100,+00000010,+00000110,+00000000,　　　　,   ,　,      ,群馬県　,安中市　　　,郷原　　　　,0,0
0001,20250531,584108206874,1,584108206874100      ,       ,            ,株式会社関東隆商運輸　　　　　　　　　　　　　　,0,6277,                         ,　　　　　　　　　　　　　　　　　　　　　　　　,0101437,安中下りＴＳ　　　　　　　　　,20250527,0254,0,0,542801,130,0216,00,軽油　　　　　　　　,0,1,+0000276.00,+0000276.00,+0000124.70,+0000092.60,+00034417,+00025558,+00002556,+00036973,+00008859,　　　　,   ,　,      ,群馬県　,安中市　　　,郷原　　　　,0,0
0001,20250531,584108206874,1,584108206874100      ,       ,            ,株式会社関東隆商運輸　　　　　　　　　　　　　　,0,6277,                         ,　　　　　　　　　　　　　　　　　　　　　　　　,0101437,安中下りＴＳ　　　　　　　　　,20250528,0247,0,0,605201,310,8791,00,シャンプー洗車（大型,0,1,+0000001.00,+0000001.00,+0000100.00,+0000100.00,+00000100,+00000100,+00000010,+00000110,+00000000,　　　　,   ,　,      ,群馬県　,安中市　　　,郷原　　　　,0,0
0001,20250531,584108206874,1,584108206874100      ,       ,            ,株式会社関東隆商運輸　　　　　　　　　　　　　　,0,6277,                         ,　　　　　　　　　　　　　　　　　　　　　　　　,0101437,安中下りＴＳ　　　　　　　　　,20250529,0257,0,0,667801,130,0216,00,軽油　　　　　　　　,0,1,+0000257.00,+0000257.00,+0000124.70,+0000092.60,+00032047,+00023798,+00002380,+00034427,+00008249,　　　　,   ,　,      ,群馬県　,安中市　　　,郷原　　　　,0,0
0001,20250531,584108206874,1,584108206874100      ,       ,            ,株式会社関東隆商運輸　　　　　　　　　　　　　　,0,6277,                         ,　　　　　　　　　　　　　　　　　　　　　　　　,0101437,安中下りＴＳ　　　　　　　　　,20250529,0302,0,0,667901,310,8791,00,シャンプー洗車（大型,0,1,+0000001.00,+0000001.00,+0000100.00,+0000100.00,+00000100,+00000100,+00000010,+00000110,+00000000,　　　　,   ,　,      ,群馬県　,安中市　　　,郷原　　　　,0,0
0001,20250531,584108206874,1,584108206874100      ,       ,            ,株式会社関東隆商運輸　　　　　　　　　　　　　　,0,6565,                         ,　　　　　　　　　　　　　　　　　　　　　　　　,0101437,安中下りＴＳ　　　　　　　　　,20250502,0318,0,2,306201,130,0216,00,軽油　　　　　　　　,0,1,+0000024.84,+0000024.84,+0000123.70,+0000091.60,+00003072,+00002275,+00000228,+00003300,+00000797,　　　　,   ,　,      ,群馬県　,安中市　　　,郷原　　　　,0,0
0001,20250531,584108206874,1,584108206874100      ,       ,            ,株式会社関東隆商運輸　　　　　　　　　　　　　　,0,6565,                         ,　　　　　　　　　　　　　　　　　　　　　　　　,0101437,安中下りＴＳ　　　　　　　　　,20250502,0321,0,2,306501,130,0216,00,軽油　　　　　　　　,0,1,+0000014.18,+0000014.18,+0000123.70,+0000091.60,+00001754,+00001299,+00000130,+00001884,+00000455,　　　　,   ,　,      ,群馬県　,安中市　　　,郷原　　　　,0,0
0001,20250531,584108206874,1,584108206874100      ,       ,            ,株式会社関東隆商運輸　　　　　　　　　　　　　　,0,6565,                         ,　　　　　　　　　　　　　　　　　　　　　　　　,0101437,安中下りＴＳ　　　　　　　　　,20250513,0333,0,0,341301,130,0216,00,軽油　　　　　　　　,0,1,+0000043.00,+0000043.00,+0000124.70,+0000092.60,+00005362,+00003982,+00000398,+00005760,+00001380,　　　　,   ,　,      ,群馬県　,安中市　　　,郷原　　　　,0,0
0001,20250531,584108206874,1,584108206874100      ,       ,            ,株式会社関東隆商運輸　　　　　　　　　　　　　　,0,6565,                         ,　　　　　　　　　　　　　　　　　　　　　　　　,0101437,安中下りＴＳ　　　　　　　　　,20250520,0209,0,0,774001,130,0216,00,軽油　　　　　　　　,0,1,+0000047.00,+0000047.00,+0000124.70,+0000092.60,+00005860,+00004352,+00000435,+00006295,+00001508,　　　　,   ,　,      ,群馬県　,安中市　　　,郷原　　　　,0,0
0001,20250531,584108206874,1,584108206874100      ,       ,            ,株式会社関東隆商運輸　　　　　　　　　　　　　　,0,6565,                         ,　　　　　　　　　　　　　　　　　　　　　　　　,0101437,安中下りＴＳ　　　　　　　　　,20250527,0226,0,0,542501,130,0216,00,軽油　　　　　　　　,0,1,+0000045.00,+0000045.00,+0000124.70,+0000092.60,+00005611,+00004167,+00000417,+00006028,+00001444,　　　　,   ,　,      ,群馬県　,安中市　　　,郷原　　　　,0,0
0001,20250531,584108206874,1,584108206874100      ,       ,            ,株式会社関東隆商運輸　　　　　　　　　　　　　　,0,7087,                         ,　　　　　　　　　　　　　　　　　　　　　　　　,4204533,高崎インター東ＴＳ　　　　　　,20250503,0257,0,0,570001,130,0216,00,軽油　　　　　　　　,0,1,+0000085.00,+0000085.00,+0000124.70,+0000092.60,+00010599,+00007871,+00000787,+00011386,+00002728,　　　　,   ,　,      ,群馬県　,前橋市　　　,亀里町　　　,0,0
0001,20250531,584108206874,1,584108206874100      ,       ,            ,株式会社関東隆商運輸　　　　　　　　　　　　　　,0,7087,                         ,　　　　　　　　　　　　　　　　　　　　　　　　,4204533,高崎インター東ＴＳ　　　　　　,20250514,0256,0,0,241801,130,0216,00,軽油　　　　　　　　,0,1,+0000102.00,+0000102.00,+0000124.70,+0000092.60,+00012719,+00009445,+00000945,+00013664,+00003274,　　　　,   ,　,      ,群馬県　,前橋市　　　,亀里町　　　,0,0
0001,20250531,584108206874,1,584108206874100      ,       ,            ,株式会社関東隆商運輸　　　　　　　　　　　　　　,0,7087,                         ,　　　　　　　　　　　　　　　　　　　　　　　　,4204533,高崎インター東ＴＳ　　　　　　,20250518,0248,0,0,397401,130,0216,00,軽油　　　　　　　　,0,1,+0000092.00,+0000092.00,+0000124.70,+0000092.60,+00011472,+00008519,+00000852,+00012324,+00002953,　　　　,   ,　,      ,群馬県　,前橋市　　　,亀里町　　　,0,0
0001,20250531,584108206874,1,584108206874100      ,       ,            ,株式会社関東隆商運輸　　　　　　　　　　　　　　,0,7087,                         ,　　　　　　　　　　　　　　　　　　　　　　　　,4204533,高崎インター東ＴＳ　　　　　　,20250523,0422,0,0,584401,130,0216,00,軽油　　　　　　　　,0,1,+0000101.00,+0000101.00,+0000124.70,+0000092.60,+00012594,+00009352,+00000935,+00013529,+00003242,　　　　,   ,　,      ,群馬県　,前橋市　　　,亀里町　　　,0,0
0001,20250531,584108206874,1,584108206874100      ,       ,            ,株式会社関東隆商運輸　　　　　　　　　　　　　　,0,7087,                         ,　　　　　　　　　　　　　　　　　　　　　　　　,4204533,高崎インター東ＴＳ　　　　　　,20250528,0316,0,0,759101,130,0216,00,軽油　　　　　　　　,0,1,+0000096.00,+0000096.00,+0000124.70,+0000092.60,+00011971,+00008890,+00000889,+00012860,+00003081,　　　　,   ,　,      ,群馬県　,前橋市　　　,亀里町　　　,0,0
0001,20250531,584108206874,1,584108206874100      ,       ,            ,株式会社関東隆商運輸　　　　　　　　　　　　　　,0,7555,                         ,　　　　　　　　　　　　　　　　　　　　　　　　,4204533,高崎インター東ＴＳ　　　　　　,20250510,0050,0,0,100801,130,0216,00,軽油　　　　　　　　,0,1,+0000190.00,+0000190.00,+0000124.70,+0000092.60,+00023693,+00017594,+00001759,+00025452,+00006099,　　　　,   ,　,      ,群馬県　,前橋市　　　,亀里町　　　,0,0
0001,20250531,584108206874,1,584108206874100      ,       ,            ,株式会社関東隆商運輸　　　　　　　　　　　　　　,0,7717,                         ,　　　　　　　　　　　　　　　　　　　　　　　　,4204533,高崎インター東ＴＳ　　　　　　,20250502,2120,0,0,562201,130,0216,00,軽油　　　　　　　　,0,1,+0000287.00,+0000287.00,+0000124.70,+0000092.60,+00035788,+00026576,+00002658,+00038446,+00009212,　　　　,   ,　,      ,群馬県　,前橋市　　　,亀里町　　　,0,0
